moteur,requete,doc_top1,score_top1,doc_top2,score_top2,doc_top3,score_top3,doc_top4,score_top4,doc_top5,score_top5,doc_top6,score_top6,doc_top7,score_top7,doc_top8,score_top8,doc_top9,score_top9,doc_top10,score_top10,trouve_ou_non
tfidf,Brest Bretagne,wiki_047494.txt,9.943032753750286,wiki_057163.txt,9.931522555732531,wiki_020542.txt,6.127543421640757,wiki_115935.txt,4.575852980764684,wiki_054099.txt,4.190978634727884,wiki_093934.txt,4.118091394504594,wiki_047808.txt,3.8039369241086782,wiki_041568.txt,3.5720780795267544,wiki_004009.txt,3.388600111768233,wiki_020213.txt,3.360103639527385,OUI
tfidf,24 heures du mans,wiki_070642.txt,10.203750886247064,wiki_072503.txt,3.9424572237469566,wiki_066284.txt,3.357321229358504,wiki_017074.txt,3.1929865955933905,wiki_081109.txt,2.223330244706382,wiki_064258.txt,2.1155979141419348,wiki_040206.txt,2.0530854093898054,wiki_046273.txt,1.973329197746307,wiki_025288.txt,1.9487040097940074,wiki_046503.txt,1.928872504538384,OUI
tfidf, date des 24 heures,wiki_066284.txt,4.363632388815897,wiki_070642.txt,4.2449683354763685,wiki_046990.txt,3.450645666881497,wiki_017074.txt,3.2044030475578924,wiki_040461.txt,2.3309641257638996,wiki_002710.txt,2.272067778897763,wiki_067397.txt,2.236412208511235,wiki_111700.txt,2.230962798348015,wiki_013271.txt,2.2004769153526382,wiki_049427.txt,2.1262186999071235,OUI
tfidf,mayotte,wiki_055790.txt,9.03168944258375,wiki_042504.txt,5.743005792604287,,,,,,,,,,,,,,,,,OUI
tfidf,Ile de Mayotte,wiki_055790.txt,10.260017645083785,wiki_042504.txt,6.899164991736767,wiki_044160.txt,3.6764563501781766,wiki_003447.txt,3.6735188708621034,wiki_094672.txt,3.5581002634185515,wiki_082086.txt,3.428234811532002,wiki_021012.txt,3.40051500912505,wiki_042698.txt,3.231101324245812,wiki_005897.txt,3.206154271313616,wiki_101977.txt,3.158580831344152,OUI
tfidf,apollo 9,wiki_043087.txt,6.467876836257885,wiki_061551.txt,5.384697418267208,wiki_081898.txt,4.054971714177219,wiki_062670.txt,2.5091343648959947,wiki_057983.txt,0.9499633501731939,wiki_060710.txt,0.6836735576684437,,,,,,,,,OUI
tfidf,mission apollo NASA,wiki_043087.txt,12.407449831527147,wiki_062670.txt,7.773173322732056,wiki_081898.txt,6.074313808820779,wiki_048052.txt,5.46516809875162,wiki_061551.txt,5.343450594270775,wiki_066478.txt,5.086837439811126,wiki_012966.txt,4.988660555574708,wiki_041991.txt,4.946641346071685,wiki_048831.txt,4.6647382398016966,wiki_051958.txt,3.9880156325035627,OUI
tfidf,supergirl,wiki_019665.txt,8.138339949897276,,,,,,,,,,,,,,,,,,,OUI
tfidf,série supergirl,wiki_019665.txt,9.18909873237042,wiki_114986.txt,3.3652062122521196,wiki_026884.txt,3.3470090411893567,wiki_040239.txt,3.2784854484754296,wiki_032034.txt,3.2719057604288713,wiki_034516.txt,3.205146340865585,wiki_069060.txt,3.1932271749742247,wiki_048513.txt,3.050271037771311,wiki_015867.txt,2.9663703409069027,wiki_092859.txt,2.9323252798429187,OUI
tfidf,vladimir nabokov,wiki_007873.txt,14.627466487509425,wiki_048069.txt,3.458707809372342,wiki_106054.txt,2.2708622822224376,wiki_006306.txt,2.2251346338871794,wiki_031841.txt,2.1627043852647696,wiki_073612.txt,2.1463720630427465,wiki_066284.txt,1.6637733447317602,wiki_057452.txt,1.3924841824790828,wiki_060037.txt,1.2870423602475203,wiki_038013.txt,-0.774315157846968,OUI
tfidf,qui est Nabokov ?,wiki_007873.txt,9.210291834345869,,,,,,,,,,,,,,,,,,,OUI
tfidf,Star Trek,wiki_048513.txt,16.085718296503632,wiki_003813.txt,5.9304597393759755,wiki_106059.txt,5.8143169467262865,wiki_050542.txt,5.552522336757182,wiki_101509.txt,3.703554522220728,wiki_068111.txt,3.584528580323141,wiki_105910.txt,3.22461359055925,wiki_081831.txt,2.2062974257289425,wiki_055426.txt,2.082647847059649,wiki_045290.txt,2.0801898151299456,OUI
tfidf,serie star trek,wiki_048513.txt,19.124951568229047,wiki_050542.txt,7.24044936410637,wiki_003813.txt,6.93904395108904,wiki_106059.txt,5.812149794647972,wiki_101509.txt,4.797447100908536,wiki_068111.txt,3.5830076725258477,wiki_114986.txt,3.361802619139491,wiki_026884.txt,3.343709136603543,wiki_040239.txt,3.2758406208151842,wiki_032034.txt,3.268292377057829,OUI
tfidf,patrick balkany,wiki_061802.txt,10.381166135757809,wiki_057452.txt,2.396669761548923,wiki_098126.txt,2.2891343990080166,wiki_099573.txt,2.2543072142900282,wiki_089965.txt,2.1712336288961804,wiki_063538.txt,2.1402731579179557,wiki_086839.txt,1.953592611938358,wiki_023659.txt,-0.13603337652555497,wiki_118018.txt,-0.3865532676852092,wiki_098390.txt,-1.843571575664683,OUI
tfidf,balkany levallois,wiki_061802.txt,11.069939002132259,wiki_074990.txt,2.7339327198430667,wiki_041790.txt,2.610621584236076,wiki_013271.txt,2.608189144246085,,,,,,,,,,,,,OUI
tfidf,pommes de terre,wiki_067668.txt,8.745035110482211,wiki_104549.txt,5.053858976270734,wiki_055790.txt,3.3096998942191562,wiki_042977.txt,2.97007816298833,wiki_055144.txt,2.804600955334024,wiki_066478.txt,2.7378136203559356,wiki_097797.txt,2.68880803217651,wiki_052194.txt,2.6469159252830674,wiki_043018.txt,2.578419659144635,wiki_039207.txt,2.516381884853657,OUI
tfidf,origine pommes de terre,wiki_067668.txt,8.74003971528406,wiki_104549.txt,5.0496071341697295,wiki_069459.txt,3.817455606469074,wiki_043018.txt,3.5583854586981674,wiki_055790.txt,3.3083524649839835,wiki_041805.txt,3.0934010945709005,wiki_042977.txt,2.9688724267633173,wiki_048052.txt,2.902606198099931,wiki_055144.txt,2.803423324530625,wiki_066478.txt,2.7367933708094543,OUI
tfidf,train à vapeur,wiki_028276.txt,6.801293852799717,wiki_039819.txt,4.802613912014259,wiki_067601.txt,3.980965486711879,wiki_012035.txt,3.3362765617687367,wiki_107414.txt,2.415756782152267,wiki_061329.txt,2.4073886006143814,wiki_075103.txt,2.356101861658568,wiki_077078.txt,2.279200190836627,wiki_065573.txt,2.261053779103392,wiki_077976.txt,2.225856323061974,OUI
tfidf,locomotives à vapeur,wiki_028276.txt,8.786485176022156,wiki_034516.txt,7.654829395220848,wiki_061329.txt,4.944900394724001,wiki_039819.txt,4.7976634184536255,wiki_107414.txt,2.4129560793969884,wiki_075103.txt,2.353700517374741,wiki_067601.txt,2.206001870288425,wiki_077160.txt,2.2048527257058708,wiki_081130.txt,2.072661772236862,wiki_115057.txt,-1.1949634983902389,OUI
tfidf,bataille de france,wiki_049182.txt,4.104856187742009,wiki_112022.txt,3.9027519946884652,wiki_047808.txt,3.716396861627684,wiki_066109.txt,3.670254504237142,wiki_026343.txt,3.6537962774864607,wiki_059679.txt,3.6266867220487224,wiki_108542.txt,3.447596817132364,wiki_057344.txt,3.4229429443911767,wiki_056878.txt,3.3895570781414395,wiki_034138.txt,3.372452392994422,OUI
tfidf,quelle était la Bataille de France ?,wiki_066109.txt,4.6053983092016795,wiki_059679.txt,4.216570440844072,wiki_049182.txt,4.0794016273374405,wiki_104422.txt,4.0384487929965625,wiki_027575.txt,3.987351816137908,wiki_059255.txt,3.935210272843391,wiki_112022.txt,3.872733046016446,wiki_104435.txt,3.8013077356791696,wiki_072503.txt,3.7708896169565844,wiki_047808.txt,3.690588273693895,OUI
tfidf,Serbie,wiki_062202.txt,6.40083196786518,wiki_006903.txt,4.4315405657028375,wiki_016534.txt,2.337919761527002,wiki_046703.txt,2.231264309756652,wiki_062625.txt,2.0726987307167413,wiki_099964.txt,2.0454384148776663,wiki_051584.txt,2.022723933226305,wiki_058256.txt,1.682371662055341,wiki_060037.txt,1.3196154817014847,wiki_058252.txt,0.5199594321918589,OUI
tfidf,république serbe,wiki_062202.txt,7.87545892584906,wiki_047643.txt,3.9280519848248963,wiki_005913.txt,3.8763583362607386,wiki_066072.txt,3.6625329643926863,wiki_015670.txt,3.491275261812762,wiki_066349.txt,3.30203090619912,wiki_077264.txt,3.1983132419480897,wiki_020536.txt,3.037860203246743,wiki_071169.txt,2.7263020378500715,wiki_072824.txt,2.6225849969691284,OUI
